store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Collins & Washington,3472556,2214 N Collins St,,"Arlington,",TX,76011,US,,,,,,
Keller Pkwy & Keller Smithfield,3472893,1520 Keller Parkway,,"Keller,",TX,76248,US,,,,,,
I20 & Collins,3472885,4120 S Collins St,,"Arlington,",TX,76014,US,,,,,,
Hwy 174 - Burleson,3472358,547 SW Wilshire Blvd,,"Burleson,",TX,76028,US,,,,,,
Hwy 287 & FM 718,3473112,13148 Highway 287,,"Haslet,",TX,76052,US,,,,,,
59th & McKinley,3472446,1124 SW 59th St,,"Oklahoma City,",OK,73109,US,,,,,,
May & Northwest Expy,3472423,5315 N May Ave,,"Oklahoma City,",OK,73112,US,,,,,,
Meridian & Will Rogers Pkwy,3472381,1325 S Meridian Ave,,"Oklahoma City,",OK,73108,US,,,,,,
NW 36th & MacArthur,3472433,5832 NW 36th St,,"Oklahoma City,",OK,73122,US,,,,,,
Council & Reno,3473094,208 S Council Rd,,"Oklahoma City,",OK,73128,US,,,,,,
MacArthur & Wilshire,3472721,7820 N Macarthur Blvd,,"Oklahoma City,",OK,73132,US,,,,,,
Douglas & 29th,3473067,2914 S Douglas Blvd,,"Midwest City,",OK,73130,US,,,,,,
Pennsylvania & Memorial,3473108,13229 N Pennsylvania Ave,,"Oklahoma City,",OK,73120,US,,,,,,
I35 & 19th,3473005,2290 S Service Rd,,"Moore,",OK,73160,US,,,,,,
MacArthur & 135th,3473115,13500 N Macarthur Blvd,,"Oklahoma City,",OK,73142,US,,,,,,
Broadway & 5th,3472462,421 S Broadway,,"Edmond,",OK,73034,US,,,,,,
Hwy 152 & Mustang,3473069,212 N Mustang Rd,,"Mustang,",OK,73064,US,,,,,,
I35 & E 15th St,3473101,1101 W I 35 Frontage Rd,,"Edmond,",OK,73034,US,,,,,,
Main & 24th,3473033,2424 W Main St,,"Norman,",OK,73069,US,,,,,,
I40 & Kickapoo,3473032,4836 N Kickapoo Ave,,"Shawnee,",OK,74804,US,,,,,,
Carlisle & Claremont,3472351,2808 Carlisle Blvd NE,,"Albuquerque,",NM,87110,US,,,,,,
Menaul Blvd & 2nd St NW,3472502,200 Menaul Blvd NW,,"Albuquerque,",NM,87107,US,,,,,,
Candelaria & Eubank,3472899,9500 Candelaria Rd NE,,"Albuquerque,",NM,87112,US,,,,,,
Osuna & Jefferson,3472775,4201 Osuna Rd NE,,"Albuquerque,",NM,87109,US,,,,,,
