store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
,,Indranagar Extension,,Mysore,,,India,,12.321481,76.620984,10:45 - 22:30,,0
,,"Second Floor, Food Court, Opp. Eastern Express Highway, Panchpakhadi, Thane",,Mumbai,,,India,,19.208771,72.972494,10:45 - 23:30,,0
,,"SCF 76-77, SAS Nagar , Phase-3 , B2 , Mohali",,Mohali,,,India,,30.710142,76.720871,10:45 - 23:30,,0
,,"G-39, Chanmari.",,Mizoram,,,India,,23.731292,92.7151392,10:45 - 22:30,,0
,," Shopprix Mall, Major Dhyan Chand Nagar, Hapur Bypass, Delhi Road, Near Sanjay Van, Sports Goods Complex",,Meerut,,,India,,28.948219,77.674842,10:45 - 22:30,,0
,,"Shop no.1, Shiroor tower, Udipi mian road",,Manipal,,,India,,13.348732,74.781868,10:45 - 22:30,,0
,,"Times Sqaure Mall, Kadri Main Road,",,Mangalore,,,India,,12.88035,74.859528,10:45 - 23:30,,0
,,"RS NO. 474/98, WARD NO. 16 , I.T. Trade Center, PANAKKAD VILLAGE",,Mallapuram,,,India,,11.051197,76.071758,10:45 - 23:30,,0
,,"KFC Resturants, #61/4B, Bye pass Road, Ram nagar opp: World of TITIAN, Near to EMAR Mahal",,Madurai,,,India,,9.916974,78.094282,10:45 - 23:30,,0
,,"G.K County, GK - S.C.O 3 , 4 , & 5 , Chandhigarh Ludhiana Highway, Punjab",,Ludhiana,,,India,,30.868605,75.973858,10:45 - 22:30,,0
,,"3rd Floor, Food Court,One Awadh center Mall",,Lucknow,,,India,,,,11AM-11PM,,0
,,"KFC Restaurant,Manjooran Tower, KK road, Kanjikuzhy",,Kottayam,,,India,,9.588089,76.53998,10:45 - 23:30,,0
,,"Ground Floor, Shalimar Eldee Plaza, Plot No. 5/CT 105, Bhootnath Market , Indra Nagar",,Lucknow,,,India,,26.855624,80.945786,10:45 - 23:30,,0
,,"Shop Mo 3,4,5 Saharaganj Mall, Shahnajaf Road, Lucknow,",,Lucknow,,,India,,26.855423,80.945757,10:45 - 23:30,,0
,,"Phoenix United Mall Food Court, LDA Colony, Lucknow, Uttar Pradesh, 226005",,Lucknow,,,India,,26.798359,80.896827,10:45 - 23:30,,0
,,"CP-2, City Mall, Vipul Khand - 4, Gomti Nagar,",,Lucknow,,,India,,26.845992,80.987633,10:45 - 23:30,,0
,,"KFC West End Mall, Shop No 13 & 14 Ferozpur",,Ludhiana,,,India,,30.886042,75.788226,10:45 - 23:30,,0
,," Shop No TF04, Third Floor, Food Court Silver Arc Mall, Gurdev Nagar, Firozpur Road",,Ludhiana,,,India,,30.901545,75.828851,10:45 - 23:30,,0
,,"Khasra No-23/21/2,22/25/21/1,25/2/2, Village Mohan Pura, Tehsil Khanna, GT Road",,Ludhiana,,,India,,30.728671,76.163564,10:45 - 23:30,,0
,,"Ground Floor, Govardhan City Mall, Opp Ludhiana Railway Station",,Ludhiana,,,India,,30.887052,75.788447,10:45 - 23:30,,0
,,"SCO-3, 4 &5, Chandigarh To Ludhiana Highway",,Ludhiana,,,India,,30.897863,75.821507,10:45 - 23:30,,0
,,"Ansal Plaza, Firozpur Road",,Ludhiana,,,India,,30.897652,75.821633,10:45 - 23:30,,0
