store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Esso Le magasin Saint-Ignace,2239,"212B, Chemin de la Traverse",,St-Ignace de Loyola, Québec,J0K 2P0,Canada,450 836-6971,46.06867,-73.13116,,,0
Esso Le magasin Sainte-Madeleine,2286,5 St-Simon,,Ste-Madeleine, Québec,J0H 1S0,Canada,450 795-0010,45.60399,-73.10162,,,0
Esso Le magasin Sainte-Julienne,2252,2912 route 125,,Ste-Julienne, Québec,J0K 2T0,Canada,450 834-5375,46.00089,-73.72210,,,0
Esso Le magasin Sainte-Catherine de la Jacques-Cartier,2174,"4600, Route Fossambault",,Ste-Catherine Jac Cartier, Québec,,Canada,418 875-2111,46.84226,-71.61214,,,0
Esso Le magasin Sainte-Anne-de-la-Pérade,2149,"310, boul. Lanaudière",,Ste-Anne de la Pérade, Québec,G0X 2J0,Canada,418 325-2188,46.57020,-72.18513,,,0
Esso Le magasin Sainte-Adèle,2138,"258, Valiquette",,Ste-Adèle, Québec,J8B 2M1,Canada,450 229-2023,45.94427,-74.12671,,,0
Esso Le magasin Saint-Augustin-de-Desmaures,2155,991 boul. Fossambault,,St-Augustin de Desmaures, Québec,G3A 1W8,Canada,418 878-3577,46.76536,-71.48707,,,0
Esso Le magasin Pont-Rouge,2327,220 rue du Collège local 101,,Pont-Rouge, Québec,G3H 0C6,Canada,418 873-2442,46.74504,-71.69246,,,0
Esso Le magasin Notre-Dame des Prairies,2313,"565, route 131",,Notre-Dame des Prairies, Québec,J6E 0M1,Canada,450 752-0531,46.05974,-73.41946,,,0
Esso Le magasin Lavaltrie,2280,"643, Notre Dame",,Lavaltrie, Québec,J5T 1P4,Canada,450 586-3664,45.87423,-73.29067,,,0
Esso Le magasin Jonquière (Kenogami),2251,"1821, rue Ste-Famille",,Jonquière, Québec,G7X 4Z1,Canada,418 695-2563,48.43112,-71.23382,,,0
Esso Le magasin Jonquière,2248,3820 Boul. Harvey,,Jonquière, Québec,G7X 8T5,Canada,418 542-6627,48.41355,-71.24688,,,0
Esso Le magasin Joliette (Rue Beaudry),2244,"635, rue Beaudry",,Joliette, Québec,J6E 8L7,Canada,450 752-1888,46.02636,-73.46079,,,0
Esso Le magasin Joliette (boul. Joseph-Arthur),2247,103 boul. Joseph-Arthur,,Joliette, Québec,J6E 8T4,Canada,450 753-3825,46.02200,-73.41917,,,0
Esso Le magasin Halte Saint-Gabriel,2226,"148, rue St-Gabriel",,St-Gabriel de Brandon, Québec,J0K 2N0,Canada,450 835-0172,46.29091,-73.38123,,,0
Esso Le magasin Granby,2229,373 rue Dufferin,,Granby, Québec,J2G 4Y3,Canada,450 375-6682,45.41489,-72.71832,,,0
Esso Le magasin Donnacona,2204,210 Route 138,,Donnacona, Québec,G3M 1C2,Canada,418 285-4121,46.68279,-71.73495,,,0
Esso Le magasin Cap-de-la-Madeleine,2171,"1975, Des Prairies",,Trois-Rivières, Québec,G8V 1P9,Canada,819 373-7272,46.39442,-72.54560,,,0
Esso Le magasin Alma,2143,520 Ave du Pont Sud,,Alma, Québec,G8B 2L1,Canada,418 662-3326,48.54228,-71.64499,,,0
Esso Jean-Talon,2341,"9485, boul. Henri-Bourassa",,Québec, Québec,G1G 4E7,Canada,418 622-5016,46.87031,-71.27770,,,0
Esso Groupe Paré,2364,"3555, Queen Victoria",,Sherbrooke, Québec,J1H 0B6,Canada,,45.44328,-71.92511,,,0
Esso Edimbourg,2275,"1664, boul. des Laurentides",,Laval, Québec,H7M 2P4,Canada,450 575-4295,45.59531,-73.72053,,,0
Esso Dollard Des Ormeaux,2202,"3580, boul. St-Jean",,Dollard Des Ormeaux, Québec,H9G 1W8,Canada,514 626-0999,45.47033,-73.83261,,,0
Esso Dépanneur Yvan Vignola,2333,"4105, 4è Avenue E",,Québec, Québec,G1H 3N2,Canada,418 627-3325,46.84376,-71.24429,,,0
Esso Ch. des Quatre-Bourgeois Québec,2338,"3235, ch. des Quatre-Bourgeois",,Québec, Québec,G1W 2K9,Canada,418 658-3434,46.76658,-71.31072,,,0
Esso Boul. Saint-Martin Est Laval,2276,"2160, boul. St-Martin E",,Laval, Québec,H7E 4X9,Canada,450 933-2459,45.59662,-73.68711,,,0
Esso Boul. Labelle Rosemère,2354,"198, boul. Labelle",,Rosemère, Québec,J7A 2H1,Canada,450 979-3078,45.62421,-73.80174,,,0
Esso Boul. Harwood Vaudreuil-Dorion,2390,"330, boul. Harwood",,Vaudreuil, Québec,J7V 1Y5,Canada,450 455-2691,45.38011,-74.01703,,,0
Esso Boul. des Sources Dorval,2205,"2855, boul. des Sources",,Dorval, Québec,H9R 4N3,Canada,514 685-7176,45.47697,-73.78943,,,0
Esso Boul. Brien Repentigny,2349,"209, boul. Brien",,Repentigny, Québec,J6A 8L6,Canada,450 704-2220,45.74752,-73.46059,,,0
Esso Boni Soir Granby,2233,"879, rue Principale",,Granby, Québec,J2G 2Z5,Canada,,45.41373,-72.75254,,,0
Esso Bellerose,2274,"2170, boul. des Laurentides",,Laval, Québec,H7M 2R5,Canada,450 629-4911,45.61008,-73.73677,,,0
Esso Av. St-Charles Vaudreuil-Dorion,2391,"524, ave. St-Charles",,Vaudreuil, Québec,J7V 8H1,Canada,450 455-1600,45.40594,-74.03315,,,0
Esso 3e Avenue Québec,2335,"355, 3è Avenue",,Québec, Québec,G1L 2V9,Canada,418 523-6060,46.82218,-71.22626,,,0
Essence 722,2482,"722, rue Notre-Dame",,St-Rémi, Québec,J0L 2L0,Canada,450 454-4951,45.26221,-73.61507,,,0
Épicerie Marché Bécancour,2160,"7805, boul. du Parc Industriel",,Bécancour, Québec,G9H 3N7,Canada,819 979-1988,46.30479,-72.28010,,,0
Épicerie Dépanneur L'Essenciel,2261,"203, Route 397",,La Morandière, Québec,J0Y 1S0,Canada,819 734-6129,48.60429,-77.63794,,,0
Épicerie Claude & Jean Lacharité Inc.,2139,"1227, rue Principale",,St-Albert, Québec,,Canada,819 353-3050,46.00181,-72.08860,,,0
Entreprise Jean-Jacques Savaria Inc.,2410,"634, rue Marie-Victorin",,Boucherville, Québec,J4B 1X3,Canada,450 655-1694,45.61669,-73.45562,,,0
Entreprise Clément Lavoie Inc,2187,"92, St-Jacques Sud",,Coaticook (1), Québec,J1A 2N8,Canada,,45.13080,-71.79718,,,0
Dyson & Armstrong Inc,2350,"491, rue Craig",,Richmond, Québec,J0B 2H0,Canada,,45.66273,-72.13519,,,0
Dumar Enterprises Ltd,2255,101 Airport Road,,Labrador City, Terre-Neuve Labrador,A2V 2J6,Canada,709 944-2673,52.94658,-66.90077,,,0
Dépanneur Yara (Le magasin affilié),2265,80 boul. Taschereau,,La Prairie, Québec,J5R 1S8,Canada,450 659-8445,45.42016,-73.48685,,,0
Dépanneur Xtra Plus,2423,"1616, rue du Sud, local 102",,Cowansville, Québec,J2K 0A9,Canada,450 263-0556,45.19126,-72.75572,,,0
Dépanneur Waterville,2529,"130, rue Principale",,Waterville, Québec,J0B 3H0,Canada,819 837-2345,45.27848,-71.89026,,,0
Dépanneur Vidéo Éclair Inc,2332,2530 boul. Central,,Québec, Québec,G1P 3P1,Canada,418 683-1515,46.81164,-71.29355,,,0
Dépanneur Victoria,2502,"345, rue Victoria",,Valleyfield, Québec,J6T 1B4,Canada,450 371-4360,45.25600,-74.13745,,,0
Dépanneur Ultra Denison,2232,"1000, Denison",,Granby, Québec,J2G 8C7,Canada,,45.36863,-72.75720,,,0
Dépanneur Tami,2381,"1394, route 158",,St-Thomas de Joliette, Québec,J0K 3L0,Canada,450 755-2209,46.02074,-73.33961,,,0
Dépanneur Super Sagamie Jodan,2451,"1450, rue Ducharme",,La Tuque, Québec,G9X 4R8,Canada,819 523-8865,47.41087,-72.78523,,,0
Dépanneur Super Sagamie Dubose,2446,"2320, rue Dubose",,Jonquière, Québec,G7S 5G5,Canada,418 548-2977,48.40054,-71.14555,,,0
Dépanneur Super Sagamie des Champs Élysées,2417,"1285, rue des Champs Élysées",,Chicoutimi, Québec,G7H 5Y4,Canada,418 973-5500,48.40665,-71.05204,,,0
Dépanneur Super Sagamie,2497,"5430, boul. Jean XXIII",,Trois-Rivières, Québec,G8Z 4E2,Canada,,46.33577,-72.58984,,,0
Dépanneur Super 7,2278,"6180, boul. Lévesque E.",,Laval, Québec,H7C 1P2,Canada,450 664-3738,45.62521,-73.63921,,,0
Dépanneur Super 7,2279,"5530, boul. des Laurentides",,Laval, Québec,H7K 2K2,Canada,450 625-6269,45.62599,-73.75168,,,0
Dépanneur Super 7,2433,"660, av. Buckingham",,Gatineau, Québec,J8L 2H7,Canada,819 986-8777,45.58157,-75.41260,,,0
Dépanneur Super 7,2444,"130, route 104",,St-Jean sur le Richelieu, Québec,J2X 1H1,Canada,450 358-2965,45.33710,-73.16067,,,0
Dépanneur Super 7,2458,"1487, rue du Pont",,Marieville, Québec,J3M 1G2,Canada,450 708-2500,45.43255,-73.16034,,,0
Dépanneur Super 7,2473,"250, rue Papineau",,Papineauville, Québec,J0V 1R0,Canada,819 427-6161,45.61748,-75.01631,,,0
Dépanneur St-Félix Esso (Le magasin affilié),2173,4243 rue Saint-Félix,,Cap Rouge, Québec,G1Y 1X6,Canada,418 656-6621,46.74788,-71.34556,,,0
Dépanneur Stef,2498,"261, rue Principale",,Upton, Québec,J0H 2E0,Canada,450 549-5420,45.64943,-72.69630,,,0
Dépanneur Sim D-Xiang Jun Wu,2506,"1547, ch. des Patriotes",,Ste-Victoire de Sorel, Québec,J0G 1T0,Canada,450 561-1495,45.98645,-73.13656,,,0
Dépanneur Shawinigan-Sud,2361,"4675, 12e Avenue",,Shawinigan-Sud, Québec,G9N 8L3,Canada,819 536-3551,46.49559,-72.71689,,,0
Dépanneur Séléna,2374,971 Notre-Dame,,St-Sulpice, Québec,J5W 3W2,Canada,450 589-4579,45.82501,-73.36020,,,0
Dépanneur Samo,2406,"850, av. Gilles Villeneuve",,Berthierville, Québec,J0K 1A0,Canada,450 836-1270,46.08573,-73.18955,,,0
Dépanneur Saint-Narcisse,2470,"830, rue Notre-Dame",,St-Narcisse, Québec,G0X 2Y0,Canada,418 328-3178,46.55542,-72.48471,,,0
Dépanneur Sainte-Rosalie,2413,"12, rte 137 N",,Ste-Cécile Milton, Québec,J0E 2C0,Canada,450 405-4444,45.48328,-72.75915,,,0
Dépanneur Sagamie Kiatou,2358,60 rue Saint-Laurent,,Sept-Iles, Québec,G4R 5K4,Canada,418 962-1022,50.22417,-66.35574,,,0
Dépanneur S.G. Bardier S.E.N.C.,2461,"948, rue Royale",,Massueville, Québec,J0G 1K0,Canada,450 788-2000,45.90791,-72.92832,,,0
Dépanneur Roxane,2357,"736, rue Principale",,Roxton Pond, Québec,J0E 1Z0,Canada,,45.46910,-72.66570,,,0
Dépanneur Rougemont,2486,"454, rue de la Grande-Caroline",,Rougemont, Québec,J0L 1M0,Canada,450 469-9999,45.43795,-73.04330,,,0
Dépanneur Rond'eau,2396,"6940, rue Brassard",,St-Zénon, Québec,J0K 3N0,Canada,450 884-5274,46.59577,-73.84403,,,0
Dépanneur Robin Tremblay,2210,2225 route du Fleuve,,Les Éboulements, Québec,G0A 2M0,Canada,418 635-2465,47.47876,-70.32317,,,0
Dépanneur Rivière du Loup JG,2351,"65, boulvard Cartier",,Rivière du Loup, Québec,G5R 5Z3,Canada,,47.85597,-69.54642,,,0
Dépanneur Rioux,2455,"10, rang Smith",,St-Louis de Blandford, Québec,G0Z 1B0,Canada,819 364-7004,46.26337,-72.02809,,,0
Dépanneur Reli,2154,"2724, route 343",,L'Assomption, Québec,J5W 4R8,Canada,450 588-3321,45.89721,-73.43156,,,0
Dépanneur Relai 112,2538,"5556, route 112",,Ascot Corner, Québec,J0B 1A0,Canada,,45.44600,-71.76953,,,0
Dépanneur Quali-T,2518,"5426, rte 329 N",,Ste-Agathe-des-Monts, Québec,J8C 0M4,Canada,819 326-1646,46.11959,-74.28880,,,0
Dépanneur Porte de la Beauce Inc,2241,"2061, route de la Rivière",,St-Isidore, Québec,G0S 2S0,Canada,,46.54559,-71.14052,,,0
Dépanneur Plus,2207,"2905, boul. St-Joseph",,Drummondville, Québec,J2B 7P5,Canada,819 477-3800,45.86577,-72.47757,,,0
Dépanneur Plus,2209,126 rue Angus N,,East Angus, Québec,J0B 1R0,Canada,819 832-2169,45.48737,-71.66047,,,0
Dépanneur Place du Golf,2369,"735, rue Paul-Desruisseaux",,Sherbrooke, Québec,J1J 4L9,Canada,819 822-3970,45.40909,-71.93119,,,0
Dépanneur Pierre Faucher Inc.,2494,"2274, rue Notre-Dame E.",,Thetford Mines, Québec,G6G 2W5,Canada,418 335-2310,46.11447,-71.26692,,,0
Dépanneur PH Garneau inc.,2397,"2115, rue Principale",,St-Paul-d'Abbotsford, Québec,J0E 1A0,Canada,450 379-9210,45.43027,-72.83922,,,0
Dépanneur Paul-Omer Enr.,2474,"109, ch. Landry",,St-Paul de L'Industrie, Québec,J0K 3E0,Canada,450 754-2154,45.93783,-73.38795,,,0
Dépanneur M. J. Dauphinais,2438,"191, rue Principale",,St-Guillaume, Québec,J0C 1L0,Canada,819 396-2457,45.88686,-72.76257,,,0
Dépanneur LX,2478,"14270, boul. Gouin O.",,Pierrefonds, Québec,H8Z 1Y1,Canada,514 626-9098,45.49385,-73.85252,,,0
Dépanneur L'Urgence,2472,"2281, ch. du Parc",,Orford, Québec,J1X 7A2,Canada,819 843-4333,45.31045,-72.16504,,,0
Dépanneur Lison,2460,"434, ch. des Anglais",,Mascouche, Québec,J7L 3R1,Canada,450 477-0645,45.73382,-73.64969,,,0
Dépanneur Lemelin Inc.,2476,"311, rue Principale",,Ste-Perpétue (l'Islet), Québec,G0R 3Z0,Canada,418 359-2011,47.05851,-69.92882,,,0
Dépanneur Le Tapageur,2186,"591, Principale",,St-Cléophas de Brandon, Québec,J0K 2A0,Canada,450 889-5357,46.22572,-73.41184,,,0
Dépanneur Le Spot,2432,"29, ch. de Montréal O.",,Gatineau, Québec,J8M 1A4,Canada,819 986-6227,45.54239,-75.43037,,,0
Dépanneur Le quartier,2500,"5323, boul. Hébert",,Salaberry-de-Valleyfield, Québec,J6S 6H4,Canada,450 371-2237,45.29033,-74.03867,,,0
Dépanneur Le Campagnard,2522,"1, rue Commerciale",,Hébertville, Québec,G8N 1N2,Canada,418 344-4022,48.38484,-71.68534,,,0
Dépanneur Lave-Auto SO,2206,"1420, boul. St-Joseph",,Drummondville, Québec,J2C 2E6,Canada,819 477-2575,45.88462,-72.49924,,,0
Dépanneur Lakeside,2448,"756, ch. Lakeside",,Lac Brome, Québec,J0E 1R0,Canada,450 539-4902,45.29069,-72.50298,,,0
Dépanneur Laframboise,2442,"3520, boul. Laframboise",,St-Hyacinthe, Québec,J2R 1J9,Canada,450 253-1010,45.64439,-72.97723,,,0
Dépanneur Lafortune et filles (Le magasin affilié),2263,"80, ch. Joliette",,Lanoraie, Québec,J0K 1E0,Canada,450 887-0515,45.95899,-73.22504,,,0
Dépanneur Lafontaine,2508,"720, rue Notre-Dame E.",,Victoriaville, Québec,G6P 4B7,Canada,819 752-6895,46.06425,-71.94213,,,0
Dépanneur Lac Vallée,2158,"531, Ch. Ste-Béatrix",,Ste-Béatrix, Québec,J0K 1Y0,Canada,450 883-2408,46.18725,-73.61192,,,0
Dépanneur L.H. Inc.,2389,"5830, boul. Gene-H-Kruger",,Trois-Rivières, Québec,G9A 4P2,Canada,819 379-9549,46.31887,-72.56885,,,0
Dépanneur JR S.E.N.C.,2540,2036 Route 112,,St-Césaire, Québec,J0L 1T0,Canada,450 947-0573,45.41469,-73.01333,,,0
Dépanneur Jacques-Cartier,2367,"1785, King Ouest",,Sherbrooke, Québec,J1J 2E1,Canada,,45.39884,-71.91832,,,0
Dépanneur J & G,2392,"72, St-Jacques",,Village St-Pierre, Québec,J6E 3H3,Canada,450 753-3893,46.00682,-73.46322,,,0
Dépanneur HB,2467,"10750, boul. Henri-Bourassa E",,Montréal, Québec,H1C 1S9,Canada,514 648-0720,45.65227,-73.53581,,,0
Dépanneur H. Kanika Enr.,2477,"336, ch. Lussier",,St-Pie, Québec,J0H 1W0,Canada,450 772-1100,45.52829,-72.87133,,,0
Dépanneur Gaumond,2435,"187, rue Fréchette",,Granby, Québec,J2G 5Y8,Canada,450 378-5033,45.40843,-72.73684,,,0
Dépanneur Gami,2317,"1831, rue Principale",,St-Norbert, Québec,J0K 3C0,Canada,450 836-4775,46.16383,-73.30883,,,0
Dépanneur Foucault,2415,"945, boul. Foucault",,St-Charles-de-Drummond, Québec,J2C 1A8,Canada,819 472-3732,45.90374,-72.47476,,,0
Dépanneur et Gas Guimond inc.,2456,"1632, ch. Ste-Lucie",,Ste-Lucie-Laurentides, Québec,J0T 2J0,Canada,819 323-0030,46.12194,-74.18945,,,0
Dépanneur Esso Centre-Ville,2299,"3576, Agnès",,Lac Megantic, Québec,G6B 1L3,Canada,,45.57252,-70.88068,,,0
Dépanneur Esso Bonisoir,2264,705 chemin St-Jean,,La Prairie, Québec,J5R 4S7,Canada,450 695-1153,45.41464,-73.48484,,,0
Dépanneur Entrelacs,2214,"2400, chemin Entrelacs",,Entrelacs, Québec,J0T 2E0,Canada,450 228-2273,46.11008,-74.00268,,,0
Dépanneur Émery St-Côme,2190,"1101, rue Principale",,St-Côme, Québec,J0K 2B0,Canada,450 883-6621,46.27651,-73.76614,,,0
Dépanneur Émery  Ste-Émélie,2213,"631, Rg St-Joseph",,Ste-Émélie de l'Énergie, Québec,J0K 2K0,Canada,450 886-1714,46.32966,-73.62776,,,0
Dépanneur Écono-prix,2523,"2375, rue Ste-Anne",,St-Hyacinthe, Québec,J2S 5H8,Canada,450 768-5331,45.63052,-72.95574,,,0
Dépanneur Dunant,2368,"1585, rue Dunant",,Sherbrooke, Québec,J1H 5N6,Canada,819 820-0668,45.38307,-71.90010,,,0
Dépanneur du village,2194,"1953, rue Principale",,St-Cuthbert, Québec,J0K 2C0,Canada,450 836-2525,46.14921,-73.22002,,,0
Dépanneur du Village,2236,"2241, rue des Hauteurs",,St-Hippolyte, Québec,,Canada,450 563-1616,45.93010,-74.02583,,,0
Dépanneur du petit bourgeois,2569,"205,A route 343",,St-Ambroise de Kildare, Québec,J0K 1C0,Canada,450 755-6865,46.07767,-73.52582,,,0
Dépanneur du Domaine 2000,2570,619 route 341,,L'Épiphanie, Québec,J5X 4B2,Canada,450 588-7000,45.86011,-73.50858,,,0
Dépanneur du Boulevard,2157,581 Rte 138,,St-Barthélémy, Québec,J0K 1X0,Canada,450 885-3244,46.17579,-73.09317,,,0
Dépanneur du Boulevard,2379,"111, boulvard Frontenac",,Thetford Mines, Québec,G6G 1N3,Canada,,46.10512,-71.31150,,,0
Dépanneur Delisle (Le magasin affilié),2142,2472 Av du Pont N,,Alma, Québec,G8E 1R1,Canada,418 662-5456,48.59450,-71.62967,,,0
Dépanneur de l'Estale,2169,"210, chemin Windsor",,Bromptonville, Québec,J1C 0E5,Canada,,45.48286,-71.94905,,,0
Dépanneur de la Presqu'Ile,2177,269 rue de la Presqu'Ile,,Charlemagne, Québec,J5Z 4C7,Canada,450 581-8974,45.73201,-73.49476,,,0
Dépanneur Combo Saint-Janvier,2302,"13470, boul Curé Labelle",,Mirabel, Québec,J7J 1G9,Canada,450 435-4573,45.70014,-73.92189,,,0
Dépanneur Coleraine,2188,"90, St-Patrick",,St-Joseph-de-Coleraine, Québec,G0N 1B0,Canada,,45.95679,-71.36300,,,0
Dépanneur chez Stéph 2002,2402,"811, rue Notre-Dame",,St-Barnabé Nord, Québec,G0X 2K0,Canada,819 264-2800,46.40034,-72.87241,,,0
Dépanneur Carrefour 74,2168,"2000, Pierre Laporte",,Bromont, Québec,J2L 2W8,Canada,,45.33791,-72.70377,,,0
Dépanneur Caliprix,2348,50 Boul. L'Assomption,,Repentigny, Québec,J6A 6A8,Canada,450 932-4406,45.72075,-73.47951,,,0
Dépanneur C. Lessard,2434,"120, boul. Canam",,St-Gédéon, Québec,G0M 1T0,Canada,418 582-6170,45.85550,-70.63538,,,0
Dépanneur C & J Bernard,2199,315 rue Principale,,Didyme, Québec,G0W 1P0,Canada,418 274-2909,48.90540,-72.66245,,,0
Dépanneur Bonisoir,2414,"705, rue St-Féréol",,Les Cèdres, Québec,J7T 1M9,Canada,514 447-4461,45.33530,-74.08067,,,0
Dépanneur Boileau,2489,"3150, boul. de Tracy",,Sorel-Tracy, Québec,J3R 5M7,Canada,450 746-8059,46.01468,-73.15700,,,0
Dépanneur Bilodeau Sud,2527,"3300, boul. Louis-Fréchette",,Nicolet, Québec,J3T 1R7,Canada,819 293-5295,46.24495,-72.58365,,,0
Dépanneur Beauséjour,2492,"2668, rue Talbot",,Stoneham, Québec,G3C 1J5,Canada,418 848-2890,46.97252,-71.36856,,,0
Dépanneur Baktar Inc.,2499,"526, ch. Larocque",,Valleyfield, Québec,J6T 4C5,Canada,450 373-0606,45.23713,-74.12223,,,0
Dépanneur ABL,2485,"1170, rue L'Annonciation N",,Rivière-Rouge, Québec,J0T 1T0,Canada,819 275-3223,46.41824,-74.87602,,,0
Dépanneur 60 Grande Ile,2503,"60, rue Grande Ile",,Valleyfield, Québec,J6S 3L8,Canada,450 371-4636,45.26358,-74.13285,,,0
Dépanneur 4P,2259,4190 rue des Peupliers,,La Doré, Québec,G8J 1E5,Canada,418 256-1266,48.70546,-72.63999,,,0
Dépanneur 4 Saisons,2165,"1262, Chemin 4 saisons",,Notre-Dame-Bon-Conseil, Québec,J0C 1A0,Canada,,45.99013,-72.38985,,,0
Dépanneur 350,2146,2311 route Lupien,,Ste-Angèle-de-Prémont, Québec,J0K 1R0,Canada,819 268-6116,46.37613,-73.03871,,,0
Dépanne-Nord,2298,"100, boul. Matagami",,Matagami, Québec,J0Y 2A0,Canada,819 739-4005,49.75676,-77.63415,,,0
D.S. Mécanique Générale,2308,"4605, Rue Amiens",,Montréal, Québec,H1H 2H5,Canada,514 321-2844,45.59186,-73.63046,,,0
Couche-Tard St-Léonard D'Aston,2608,"180, rang du Moulin",,St-Léonard-d'Aston, Québec,G9P 1M6,Canada,,46.05811,-72.31163,,,0
Couche-Tard Inc. Mascouche,2295,"6, Napoléon",,Mascouche, Québec,J7L 3A8,Canada,450 477-6441,45.73259,-73.67743,,,0
Couche-Tard Inc. Assomption,2152,200 boul. L'Ange Gardien,,L'Assomption, Québec,J5W 1R5,Canada,450 589-5990,45.82963,-73.42032,,,0
Couche-Tard Inc. #1057,2208,"2115, rue Canadien",,Drummondville, Québec,J2C 7V9,Canada,819 475-2239,45.88564,-72.53876,,,0
Couche-Tard Inc rue Commerciale,2242,"800, rue Commerciale",,St-Jean Chrysostome, Québec,G6Z 2C9,Canada,,46.73058,-71.20701,,,0
Couche-Tard #463,2441,"32, rue Châteauguay",,Huntingdon, Québec,J0S 1H0,Canada,,45.08962,-74.17236,,,0
Couche-Tard #1994,2507,"260, rue Notre-Dame O",,Victoriaville, Québec,G6P 1S2,Canada,819 758-4848,46.05852,-71.96467,,,0
Couche-Tard #1067,2198,"25, rue des Pins",,Deschambault, Québec,G0A 1S0,Canada,418 286-4164,46.63931,-71.99598,,,0
Couche-Tard #1066,2429,"2010, rue St-Pierre",,Drummondville, Québec,J2C 3Y5,Canada,819 477-7044,45.87289,-72.51526,,,0
Couche-Tard #1065,2383,"3000, rue Marie-Victorin",,Tracy, Québec,J3R 1N2,Canada,450 743-3310,46.01679,-73.03441,,,0
Couche-Tard #1063,2372,"3, Chemin de Fairfax",,Stanstead, Québec,J0B 3E0,Canada,819 876-7624,45.02368,-72.08717,,,0
Couche-Tard #1055,2150,"495, rue Laurier",,St-Apollinaire, Québec,,Canada,418 881-2001,46.61512,-71.51629,,,0
Couche-Tard #1053,2425,"5000, rue Girardin",,Drummondville, Québec,J2E 1A1,Canada,819 478-8168,45.90280,-72.52978,,,0
Couche-Tard #1052,2137,"699, rue de Roxton",,Acton Vale, Québec,J0H 1A0,Canada,450 546-0053,45.64452,-72.57090,,,0
Couche-Tard # 581,2528,"183, boul. Baril",,Princeville, Québec,G6L 3V5,Canada,819 364-5326,46.16893,-71.87102,,,0
Couche-Tard # 1064,2428,"4014, boul. St-Joseph",,Drummondville, Québec,J2B 8K5,Canada,819 478-9186,45.85131,-72.45597,,,0
Couche-Tard # 1062,2426,"1607, av. du Marais-Ombragé",,Drummondville, Québec,J2C 0B5,Canada,819 479-7782,45.89159,-72.48488,,,0
Couche-Tard # 1061,2436,"577, rue St-Hubert",,Granby, Québec,J5H 1Y5,Canada,450 361-3023,45.42162,-72.72597,,,0
Couche-Tard,2156,344 boul. Lasalle,,Baie Comeau, Québec,G4Z 2W3,Canada,418 296-2099,49.21425,-68.19508,,,0
Couche-Tard,2181,1495 boul. St-Paul,,Chicoutimi, Québec,G7J 3Y3,Canada,418 545-0411,48.40403,-71.09656,,,0
Couche-Tard,2366,"875, King Est",,Sherbrooke, Québec,J1G 1E1,Canada,,45.40839,-71.86988,,,0
Couche-Tard,2530,"2991, rue Broder",,St-Alphonse de Granby, Québec,J0E 2A0,Canada,,45.35182,-72.77963,,,0
Couche Tard Laurier-Station,2267,"123, boulvard Laurier",,Laurier-Station, Québec,G0S 1N0,Canada,,46.53799,-71.63644,,,0
Couche Tard 12ième avenue,2365,"1575, 12ième avenue",,Sherbrooke, Québec,J1H 5H3,Canada,,45.42887,-71.86891,,,0
Coop de solidarité du Lac-Édouard,2450,"148, rue Principale",,Lac-Édouard, Québec,G0X 3N0,Canada,819 653-2222,47.65944,-72.27189,,,0
Coop de la solidarité Notre-Dame-de-Ham,2439,"11, rue Principale",,Notre-Dame-de-Ham, Québec,GOP 1C0,Canada,819 464-0011,45.90865,-71.73400,,,0
Chabot carrosserie Inc,2306,"250, chemin des Poiriers",,Montmagny, Québec,G5V 3S7,Canada,,46.96419,-70.58645,,,0
Centre Multiservice d'Anjou,2183,"1476, boul. Saguenay Est",,Chicoutimi, Québec,G7H 6V2,Canada,418 545-2409,48.42678,-71.02323,,,0
Centre Multiservice Bégin,2182,"950, rue Bégin",,Chicoutimi, Québec,G7H 4P3,Canada,418 690-2001,48.41343,-71.06741,,,0
Centre mécanique Extra inc.,2459,"620, Mtée Masson",,Mascouche, Québec,J7K 3B6,Canada,450 474-2688,45.73618,-73.61301,,,0
Centre de service Lévesque,2271,8109 boul Lévesque est,,Laval, Québec,H7A 1T9,Canada,450 665-8181,45.66339,-73.58318,,,0
Centre d'Auto Lavigne Inc,2148,45 rue Christie,,Ste-Anne de Bellevue, Québec,H9X 1X4,Canada,514 457-5688,45.40598,-73.95198,,,0
Cardlock Kahnawake,2515,"4278, rte 132",,Kahnawake, Québec,J0L 1B0,Canada,450 635-8617,45.39554,-73.60831,,,0
Cardlock Hébertville,2549,"100, rue Industrielle",,Hébertville, Québec,G8N 1M8,Canada,,48.38451,-71.68481,,,0
Cardlock Harnois Groupe pétrolier,2380,"80, Route 158",,St-Thomas de Joliette, Québec,J0K 3L0,Canada,,46.01771,-73.39523,,,0
Cardlock Harnois Groupe pétrolier,2382,639 Rte 153,,St-Tite, Québec,G0X 3H0,Canada,,46.72804,-72.57379,,,0
Cardlock Drummondville,2548,"2115, rue Canadien",,Drummondville, Québec,J2C 7V9,Canada,,45.88564,-72.53876,,,0
Cardlock Deschambault,2547,"25A, rue des Pins",,Deschambault, Québec,G0A 1S0,Canada,,46.63799,-71.99490,,,0
CANEX,2360,"605, boul. Jacques-Cartier",,Shannon, Québec,G0A 4N0,Canada,418 538-3668,46.88717,-71.51592,,,0
Café Express - Esso St-Félix de Valois,2221,391 Chemin Joliette,,St-Félix de Valois, Québec,J0K 2M0,Canada,450 889-1100,46.16334,-73.42965,,,0
